Study_Network_id,n_plants_total,total_pollinator_richness,n_plants_sampled,captured_pollinator_richness,repetition,sampling_proportion,sampling_percent,pollinator_richness_captured_percent
30_Smith_lsk57_2011,33,20,12,9,44,0.35000000000000003,35,45
30_Smith_lsk73_2012,28,19,10,7,44,0.35000000000000003,35,36.8421052631579
30_Smith_lsk74_2012,27,26,10,11,44,0.35000000000000003,35,42.30769230769231
30_Smith_lsk77_2011,22,19,8,10,44,0.35000000000000003,35,52.63157894736842
30_Smith_lsk77_2012,42,25,15,7,44,0.35000000000000003,35,28
31_Roberts_Hunt_2013,44,12,16,12,44,0.35000000000000003,35,100
31_Roberts_Jefferies_2013,31,13,11,3,44,0.35000000000000003,35,23.076923076923077
31_Roberts_Livingstone_far_2012,30,12,11,10,44,0.35000000000000003,35,83.33333333333333
31_Roberts_Livingstone_house_2012,30,14,11,2,44,0.35000000000000003,35,14.285714285714286
31_Roberts_Mearns_2013,32,19,12,16,44,0.35000000000000003,35,84.21052631578948
31_Roberts_White_left_2012,42,19,15,11,44,0.35000000000000003,35,57.89473684210526
36_Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,13,11,5,5,44,0.35000000000000003,35,45.45454545454545
36_Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,12,13,5,5,44,0.35000000000000003,35,38.46153846153846
37_White_An,15,23,6,15,44,0.35000000000000003,35,65.21739130434783
37_White_Bl,19,27,7,16,44,0.35000000000000003,35,59.25925925925926
37_White_Bn,20,26,8,6,44,0.35000000000000003,35,23.076923076923077
37_White_CW,26,33,10,11,44,0.35000000000000003,35,33.333333333333336
37_White_Ce,18,20,7,13,44,0.35000000000000003,35,65
37_White_Cn,29,34,11,28,44,0.35000000000000003,35,82.3529411764706
37_White_ED,13,19,5,5,44,0.35000000000000003,35,26.31578947368421
37_White_Fs,22,21,8,14,44,0.35000000000000003,35,66.66666666666667
37_White_JK,25,24,9,17,44,0.35000000000000003,35,70.83333333333333
37_White_Kr,29,17,11,10,44,0.35000000000000003,35,58.8235294117647
37_White_ND,25,22,9,14,44,0.35000000000000003,35,63.63636363636363
37_White_NG,21,25,8,19,44,0.35000000000000003,35,76
37_White_Pn,12,17,5,6,44,0.35000000000000003,35,35.294117647058826
37_White_WD,15,23,6,9,44,0.35000000000000003,35,39.130434782608695
38_Maurer_A1,47,27,17,13,44,0.35000000000000003,35,48.148148148148145
38_Maurer_A2,76,40,27,17,44,0.35000000000000003,35,42.5
38_Maurer_A3,69,31,25,18,44,0.35000000000000003,35,58.064516129032256
38_Maurer_A4,58,31,21,17,44,0.35000000000000003,35,54.83870967741935
38_Maurer_R1,72,42,26,28,44,0.35000000000000003,35,66.66666666666667
38_Maurer_R2,54,51,19,12,44,0.35000000000000003,35,23.529411764705884
38_Maurer_R3,95,48,34,14,44,0.35000000000000003,35,29.166666666666668
38_Maurer_R4,66,37,24,23,44,0.35000000000000003,35,62.16216216216216
38_Maurer_U2,113,64,40,37,44,0.35000000000000003,35,57.8125
38_Maurer_U3,92,49,33,25,44,0.35000000000000003,35,51.02040816326531
39_Schweiger_I1_ruderal_1_2021,23,20,9,10,44,0.35000000000000003,35,50
39_Schweiger_I2_semi.natural.grass_5_2021,18,27,7,7,44,0.35000000000000003,35,25.925925925925927
39_Schweiger_I2_woodland.scrub_1_2021,23,22,9,6,44,0.35000000000000003,35,27.272727272727273
39_Schweiger_I4_woodland.scrub_3_2021,22,21,8,16,44,0.35000000000000003,35,76.19047619047619
39_Schweiger_R1_semi.natural.grass_4_2021,15,23,6,8,44,0.35000000000000003,35,34.78260869565217
39_Schweiger_R4_semi.natural.grass_2_2021,11,25,4,14,44,0.35000000000000003,35,56
40_Knight_Ghe_ari_2017,30,129,11,80,44,0.35000000000000003,35,62.01550387596899
41_Knight_1 wooded meadow_2018,39,37,14,27,44,0.35000000000000003,35,72.97297297297297
41_Knight_2 alvar pasture_2018,32,17,12,13,44,0.35000000000000003,35,76.47058823529412
41_Knight_3 alvar pasture_2018,21,34,8,25,44,0.35000000000000003,35,73.52941176470588
41_Knight_4 wooded meadow_2018,30,23,11,20,44,0.35000000000000003,35,86.95652173913044
41_Knight_5 wooded meadow_2018,27,47,10,16,44,0.35000000000000003,35,34.04255319148936
41_Knight_6 alvar pasture_2018,37,23,13,10,44,0.35000000000000003,35,43.47826086956522
42_Knight_M1Restored_2019,45,25,16,19,44,0.35000000000000003,35,76
42_Knight_M2Natural_2019,31,19,11,15,44,0.35000000000000003,35,78.94736842105263
42_Knight_M3Natural_2019,37,17,13,10,44,0.35000000000000003,35,58.8235294117647
42_Knight_M4Restored_2019,33,19,12,2,44,0.35000000000000003,35,10.526315789473685
42_Knight_M5Restored_2019,37,21,13,3,44,0.35000000000000003,35,14.285714285714286
42_Knight_M6Natural_2019,47,35,17,18,44,0.35000000000000003,35,51.42857142857143
42_Knight_M8Restored_2019,32,15,12,5,44,0.35000000000000003,35,33.333333333333336
44_Knight_M11_2018,46,33,17,10,44,0.35000000000000003,35,30.303030303030305
44_Knight_M12_2018,43,55,16,31,44,0.35000000000000003,35,56.36363636363637
44_Knight_M13_2018,32,23,12,10,44,0.35000000000000003,35,43.47826086956522
44_Knight_M15_2018,45,58,16,43,44,0.35000000000000003,35,74.13793103448276
44_Knight_M16_2018,50,50,18,18,44,0.35000000000000003,35,36
44_Knight_M17_2018,33,48,12,24,44,0.35000000000000003,35,50
44_Knight_M18_2018,39,44,14,14,44,0.35000000000000003,35,31.818181818181817
44_Knight_M1_2018,23,37,9,21,44,0.35000000000000003,35,56.75675675675676
44_Knight_M3_2018,57,63,20,17,44,0.35000000000000003,35,26.984126984126984
44_Knight_M4_2018,46,56,17,36,44,0.35000000000000003,35,64.28571428571429
44_Knight_M6_2018,69,33,25,12,44,0.35000000000000003,35,36.36363636363637
44_Knight_M8_2018,67,41,24,22,44,0.35000000000000003,35,53.65853658536585
45_Knight_Hermanovice_meadow_2018,32,47,12,24,44,0.35000000000000003,35,51.06382978723404
45_Knight_HorniGrunt_meadow_2018,26,38,10,9,44,0.35000000000000003,35,23.68421052631579
45_Knight_Mnichov_meadow_2018,29,53,11,18,44,0.35000000000000003,35,33.9622641509434
46_Knight_Gora_Gipsowa_2018,37,41,13,6,44,0.35000000000000003,35,14.634146341463415
47_Benadi_1,81,190,29,137,44,0.35000000000000003,35,72.10526315789474
47_Benadi_2,54,162,19,49,44,0.35000000000000003,35,30.246913580246915
47_Benadi_3,67,150,24,46,44,0.35000000000000003,35,30.666666666666668
47_Benadi_4,55,144,20,87,44,0.35000000000000003,35,60.416666666666664
47_Benadi_5,68,131,24,62,44,0.35000000000000003,35,47.32824427480916
47_Benadi_6,63,96,23,68,44,0.35000000000000003,35,70.83333333333333
4_Marini_UNIPD01 A_2018,23,69,9,25,44,0.35000000000000003,35,36.231884057971016
4_Marini_UNIPD01 An_2018,27,54,10,33,44,0.35000000000000003,35,61.111111111111114
4_Marini_UNIPD01 B_2018,29,58,11,33,44,0.35000000000000003,35,56.89655172413793
4_Marini_UNIPD01 Bn_2018,32,90,12,27,44,0.35000000000000003,35,30
4_Marini_UNIPD01 C_2018,37,67,13,38,44,0.35000000000000003,35,56.71641791044776
4_Marini_UNIPD01 Cn_2018,30,65,11,38,44,0.35000000000000003,35,58.46153846153846
4_Marini_UNIPD01 E_2018,46,73,17,48,44,0.35000000000000003,35,65.75342465753425
4_Marini_UNIPD01 En_2018,40,67,15,21,44,0.35000000000000003,35,31.34328358208955
4_Marini_UNIPD01 F_2018,25,32,9,19,44,0.35000000000000003,35,59.375
4_Marini_UNIPD01 Fn_2018,29,31,11,15,44,0.35000000000000003,35,48.38709677419355
4_Marini_UNIPD01 G_2018,25,56,9,31,44,0.35000000000000003,35,55.357142857142854
4_Marini_UNIPD01 Gn_2018,28,45,10,37,44,0.35000000000000003,35,82.22222222222223
4_Marini_UNIPD01 H_2018,50,98,18,50,44,0.35000000000000003,35,51.02040816326531
4_Marini_UNIPD01 Hn_2018,38,82,14,38,44,0.35000000000000003,35,46.34146341463415
4_Marini_UNIPD01 I_2018,33,74,12,48,44,0.35000000000000003,35,64.86486486486487
4_Marini_UNIPD01 In_2018,44,93,16,48,44,0.35000000000000003,35,51.61290322580645
50_Hervias-Parejo_Cala Tirant_2021,18,77,7,49,44,0.35000000000000003,35,63.63636363636363
50_Hervias-Parejo_Llucalari_2021,11,62,4,28,44,0.35000000000000003,35,45.16129032258065
50_Hervias-Parejo_Sa Bassa_2021,15,81,6,22,44,0.35000000000000003,35,27.160493827160494
50_Hervias-Parejo_Salinas_2021,27,95,10,53,44,0.35000000000000003,35,55.78947368421053
50_Hervias-Parejo_Torre Fornells_2021,21,83,8,45,44,0.35000000000000003,35,54.21686746987952
50_Hervias-Parejo_coast Son Bou_2021,10,46,4,24,44,0.35000000000000003,35,52.17391304347826
51_Petanidou_Pyrgos_2013,39,66,14,34,44,0.35000000000000003,35,51.515151515151516
51_Petanidou_Sigri 3_2012,28,51,10,16,44,0.35000000000000003,35,31.372549019607842
54_Lazaro_AloeVera_2018_2018,11,60,4,6,44,0.35000000000000003,35,10
54_Lazaro_SonBaco_2018_2018,14,73,5,10,44,0.35000000000000003,35,13.698630136986301
54_Lazaro_SonMutNou_2018_2018,12,69,5,21,44,0.35000000000000003,35,30.434782608695652
54_Lazaro_UIB_2018_2018,20,72,8,41,44,0.35000000000000003,35,56.94444444444444
5_Marini_UNIPD02 AA_2019,24,24,9,17,44,0.35000000000000003,35,70.83333333333333
5_Marini_UNIPD02 AB_2019,26,16,10,12,44,0.35000000000000003,35,75
5_Marini_UNIPD02 AC_2019,31,23,11,11,44,0.35000000000000003,35,47.82608695652174
5_Marini_UNIPD02 AD_2019,20,14,8,6,44,0.35000000000000003,35,42.857142857142854
5_Marini_UNIPD02 AE_2019,19,35,7,14,44,0.35000000000000003,35,40
5_Marini_UNIPD02 AF_2019,16,24,6,11,44,0.35000000000000003,35,45.833333333333336
5_Marini_UNIPD02 AG_2019,25,52,9,27,44,0.35000000000000003,35,51.92307692307692
5_Marini_UNIPD02 AH_2019,22,35,8,6,44,0.35000000000000003,35,17.142857142857142
5_Marini_UNIPD02 AI_2019,21,16,8,3,44,0.35000000000000003,35,18.75
5_Marini_UNIPD02 AJ_2019,10,31,4,16,44,0.35000000000000003,35,51.61290322580645
5_Marini_UNIPD02 AK_2019,10,21,4,9,44,0.35000000000000003,35,42.857142857142854
5_Marini_UNIPD02 AL_2019,27,39,10,21,44,0.35000000000000003,35,53.84615384615385
5_Marini_UNIPD02 AM_2019,31,34,11,17,44,0.35000000000000003,35,50
5_Marini_UNIPD02 AN_2019,12,20,5,9,44,0.35000000000000003,35,45
5_Marini_UNIPD02 AO_2019,18,29,7,9,44,0.35000000000000003,35,31.03448275862069
5_Marini_UNIPD02 AP_2019,16,18,6,11,44,0.35000000000000003,35,61.111111111111114
5_Marini_UNIPD02 AQ_2019,15,24,6,13,44,0.35000000000000003,35,54.166666666666664
5_Marini_UNIPD02 AS_2019,14,22,5,6,44,0.35000000000000003,35,27.272727272727273
5_Marini_UNIPD02 AT_2019,16,26,6,14,44,0.35000000000000003,35,53.84615384615385
5_Marini_UNIPD02 AV_2019,10,13,4,4,44,0.35000000000000003,35,30.76923076923077
5_Marini_UNIPD02 A_2019,17,35,6,17,44,0.35000000000000003,35,48.57142857142857
5_Marini_UNIPD02 B_2019,21,32,8,17,44,0.35000000000000003,35,53.125
5_Marini_UNIPD02 C_2019,19,35,7,17,44,0.35000000000000003,35,48.57142857142857
5_Marini_UNIPD02 D_2019,17,32,6,17,44,0.35000000000000003,35,53.125
5_Marini_UNIPD02 E_2019,12,32,5,24,44,0.35000000000000003,35,75
5_Marini_UNIPD02 G_2019,19,27,7,13,44,0.35000000000000003,35,48.148148148148145
5_Marini_UNIPD02 H_2019,15,21,6,11,44,0.35000000000000003,35,52.38095238095238
5_Marini_UNIPD02 I_2019,16,35,6,21,44,0.35000000000000003,35,60
5_Marini_UNIPD02 K_2019,16,31,6,9,44,0.35000000000000003,35,29.032258064516128
5_Marini_UNIPD02 L_2019,13,20,5,7,44,0.35000000000000003,35,35
5_Marini_UNIPD02 M_2019,26,35,10,21,44,0.35000000000000003,35,60
5_Marini_UNIPD02 N_2019,17,20,6,8,44,0.35000000000000003,35,40
5_Marini_UNIPD02 O_2019,19,31,7,17,44,0.35000000000000003,35,54.83870967741935
5_Marini_UNIPD02 P_2019,15,24,6,5,44,0.35000000000000003,35,20.833333333333332
5_Marini_UNIPD02 Q_2019,18,22,7,10,44,0.35000000000000003,35,45.45454545454545
5_Marini_UNIPD02 S_2019,22,31,8,3,44,0.35000000000000003,35,9.67741935483871
5_Marini_UNIPD02 T_2019,21,18,8,11,44,0.35000000000000003,35,61.111111111111114
5_Marini_UNIPD02 U_2019,28,23,10,9,44,0.35000000000000003,35,39.130434782608695
5_Marini_UNIPD02 V_2019,29,39,11,15,44,0.35000000000000003,35,38.46153846153846
5_Marini_UNIPD02 W_2019,21,36,8,7,44,0.35000000000000003,35,19.444444444444443
5_Marini_UNIPD02 X_2019,27,41,10,13,44,0.35000000000000003,35,31.70731707317073
5_Marini_UNIPD02 Y_2019,20,45,8,16,44,0.35000000000000003,35,35.55555555555556
5_Marini_UNIPD02 Z_2019,15,27,6,14,44,0.35000000000000003,35,51.851851851851855
6_Marini_UNIPD03 CD13_2020,13,25,5,12,44,0.35000000000000003,35,48
6_Marini_UNIPD03 CD14_2020,18,30,7,19,44,0.35000000000000003,35,63.333333333333336
6_Marini_UNIPD03 CD15_2020,24,43,9,32,44,0.35000000000000003,35,74.4186046511628
6_Marini_UNIPD03 CD16_2020,26,52,10,35,44,0.35000000000000003,35,67.3076923076923
6_Marini_UNIPD03 CD17_2020,27,51,10,30,44,0.35000000000000003,35,58.8235294117647
6_Marini_UNIPD03 CD20_2020,17,44,6,28,44,0.35000000000000003,35,63.63636363636363
6_Marini_UNIPD03 CD22_2020,22,24,8,16,44,0.35000000000000003,35,66.66666666666667
6_Marini_UNIPD03 CD23_2020,23,39,9,27,44,0.35000000000000003,35,69.23076923076923
6_Marini_UNIPD03 CD26_2020,11,26,4,9,44,0.35000000000000003,35,34.61538461538461
6_Marini_UNIPD03 CD27_2020,23,34,9,25,44,0.35000000000000003,35,73.52941176470588
6_Marini_UNIPD03 CD28_2020,27,42,10,32,44,0.35000000000000003,35,76.19047619047619
6_Marini_UNIPD03 CD29_2020,21,35,8,16,44,0.35000000000000003,35,45.714285714285715
6_Marini_UNIPD03 CD2_2020,10,22,4,15,44,0.35000000000000003,35,68.18181818181819
6_Marini_UNIPD03 CD34_2020,14,45,5,30,44,0.35000000000000003,35,66.66666666666667
6_Marini_UNIPD03 D11_2020,13,28,5,16,44,0.35000000000000003,35,57.142857142857146
6_Marini_UNIPD03 D17_2020,10,26,4,23,44,0.35000000000000003,35,88.46153846153847
6_Marini_UNIPD03 D21_2020,11,23,4,19,44,0.35000000000000003,35,82.6086956521739
6_Marini_UNIPD03 D24_2020,17,33,6,21,44,0.35000000000000003,35,63.63636363636363
6_Marini_UNIPD03 D28_2020,19,32,7,17,44,0.35000000000000003,35,53.125
6_Marini_UNIPD03 D29_2020,15,28,6,24,44,0.35000000000000003,35,85.71428571428571
6_Marini_UNIPD03 D34_2020,13,37,5,17,44,0.35000000000000003,35,45.945945945945944
6_Marini_UNIPD03 D35_2020,13,24,5,17,44,0.35000000000000003,35,70.83333333333333
6_Marini_UNIPD03 D5_2020,17,30,6,12,44,0.35000000000000003,35,40
6_Marini_UNIPD03 D8_2020,11,18,4,4,44,0.35000000000000003,35,22.22222222222222
6_Marini_UNIPD03 E14_2020,19,34,7,23,44,0.35000000000000003,35,67.6470588235294
6_Marini_UNIPD03 E19_2020,19,28,7,17,44,0.35000000000000003,35,60.714285714285715
6_Marini_UNIPD03 E25_2020,17,24,6,14,44,0.35000000000000003,35,58.333333333333336
6_Marini_UNIPD03 E26_2020,24,45,9,30,44,0.35000000000000003,35,66.66666666666667
6_Marini_UNIPD03 E31_2020,13,22,5,16,44,0.35000000000000003,35,72.72727272727273
6_Marini_UNIPD03 E32_2020,10,20,4,11,44,0.35000000000000003,35,55
6_Marini_UNIPD03 E33_2020,13,40,5,14,44,0.35000000000000003,35,35
6_Marini_UNIPD03 E35_2020,14,36,5,24,44,0.35000000000000003,35,66.66666666666667
6_Marini_UNIPD03 E36_2020,11,42,4,33,44,0.35000000000000003,35,78.57142857142857
7_Scheper_Chize_10_Field_boundary_2015,37,22,13,1,44,0.35000000000000003,35,4.545454545454546
7_Scheper_Chize_12_Field_boundary_2015,34,34,12,15,44,0.35000000000000003,35,44.11764705882353
7_Scheper_Chize_14_Field_boundary_2015,35,38,13,5,44,0.35000000000000003,35,13.157894736842104
7_Scheper_Chize_19_Field_boundary_2015,32,22,12,9,44,0.35000000000000003,35,40.90909090909091
7_Scheper_Chize_1_Field_boundary_2015,25,22,9,10,44,0.35000000000000003,35,45.45454545454545
7_Scheper_Chize_1_Grassland_2015,14,22,5,6,44,0.35000000000000003,35,27.272727272727273
7_Scheper_Chize_25_Field_boundary_2015,31,27,11,2,44,0.35000000000000003,35,7.407407407407407
7_Scheper_Chize_4_Field_boundary_2015,25,21,9,0,44,0.35000000000000003,35,0
7_Scheper_Chize_5_Field_boundary_2015,32,21,12,4,44,0.35000000000000003,35,19.047619047619047
7_Scheper_Chize_6_Field_boundary_2015,31,35,11,12,44,0.35000000000000003,35,34.285714285714285
11_Clough_ASK_2021_2021,16,19,7,9,44,0.4,40,47.36842105263158
11_Clough_HAM_2021_2021,24,38,10,31,44,0.4,40,81.57894736842105
11_Clough_KOM_2021_2021,22,23,9,18,44,0.4,40,78.26086956521739
11_Clough_LOB_2021_2021,21,19,9,4,44,0.4,40,21.05263157894737
11_Clough_PET_2021_2021,30,36,12,12,44,0.4,40,33.333333333333336
11_Clough_TAG_2021_2021,28,35,12,19,44,0.4,40,54.285714285714285
12_Ockinger_Norrang_Ryckelsby_Og,25,21,10,11,44,0.4,40,52.38095238095238
12_Ockinger_Sattra_Og,26,11,11,4,44,0.4,40,36.36363636363637
12_Ockinger_St_Tadinge,28,18,12,10,44,0.4,40,55.55555555555556
12_Ockinger_Tjalinge_Skogstibble,35,18,14,10,44,0.4,40,55.55555555555556
20_Hoiss_H5_2010,25,81,10,32,44,0.4,40,39.50617283950617
20_Hoiss_H6_2010,36,36,15,21,44,0.4,40,58.333333333333336
20_Hoiss_H7_2010,31,38,13,22,44,0.4,40,57.89473684210526
20_Hoiss_HO1_2010,30,52,12,13,44,0.4,40,25
20_Hoiss_HO5_2010,50,57,20,46,44,0.4,40,80.70175438596492
20_Hoiss_T4_2010,32,61,13,32,44,0.4,40,52.459016393442624
22_Kallnik_h1_2012,87,11,35,7,44,0.4,40,63.63636363636363
22_Kallnik_h2_2011,54,11,22,11,44,0.4,40,100
22_Kallnik_h3_2011,71,10,29,10,44,0.4,40,100
22_Kallnik_h4_2010,96,10,39,5,44,0.4,40,50
22_Kallnik_h4_2011,85,10,34,9,44,0.4,40,90
22_Kallnik_h5_2011,54,11,22,9,44,0.4,40,81.81818181818181
22_Kallnik_h5_2012,78,11,32,8,44,0.4,40,72.72727272727273
22_Kallnik_h6_2011,69,10,28,4,44,0.4,40,40
22_Kallnik_h7_2011,63,10,26,6,44,0.4,40,60
22_Kallnik_ho2_2011,68,10,28,10,44,0.4,40,100
22_Kallnik_ho3_2011,49,12,20,7,44,0.4,40,58.333333333333336
22_Kallnik_ho3_2012,61,10,25,9,44,0.4,40,90
22_Kallnik_ho4_2010,76,10,31,6,44,0.4,40,60
22_Kallnik_ho4_2011,71,13,29,8,44,0.4,40,61.53846153846154
22_Kallnik_ho4_2012,79,12,32,12,44,0.4,40,100
22_Kallnik_ho5_2011,59,12,24,8,44,0.4,40,66.66666666666667
22_Kallnik_wma3_2011,53,10,22,8,44,0.4,40,80
22_Kallnik_wma3_2012,71,10,29,6,44,0.4,40,60
22_Kallnik_wma4_2011,50,11,20,7,44,0.4,40,63.63636363636363
22_Kallnik_wma5_2011,55,10,22,9,44,0.4,40,90
22_Kallnik_wmb1_2012,92,11,37,9,44,0.4,40,81.81818181818181
22_Kallnik_wmb2_2011,89,12,36,8,44,0.4,40,66.66666666666667
22_Kallnik_wmb2_2012,108,11,44,9,44,0.4,40,81.81818181818181
22_Kallnik_wmb3_2011,90,10,36,6,44,0.4,40,60
22_Kallnik_wmb3_2012,106,10,43,8,44,0.4,40,80
22_Kallnik_wmb4_2010,84,12,34,7,44,0.4,40,58.333333333333336
22_Kallnik_wmb4_2011,78,13,32,12,44,0.4,40,92.3076923076923
22_Kallnik_wmb4_2012,87,11,35,9,44,0.4,40,81.81818181818181
22_Kallnik_wmb5_2010,91,11,37,9,44,0.4,40,81.81818181818181
22_Kallnik_wmb5_2011,82,11,33,9,44,0.4,40,81.81818181818181
22_Kallnik_wmb5_2012,90,11,36,8,44,0.4,40,72.72727272727273
28_Sutter_10_2013,44,16,18,5,44,0.4,40,31.25
28_Sutter_11_2013,38,14,16,8,44,0.4,40,57.142857142857146
28_Sutter_12_2013,34,12,14,9,44,0.4,40,75
28_Sutter_13_2013,45,13,18,9,44,0.4,40,69.23076923076923
28_Sutter_13_2014,30,11,12,7,44,0.4,40,63.63636363636363
28_Sutter_14_2013,20,12,8,2,44,0.4,40,16.666666666666668
28_Sutter_17_2013,47,17,19,8,44,0.4,40,47.05882352941177
28_Sutter_19_2013,35,20,14,13,44,0.4,40,65
28_Sutter_1_2013,46,14,19,9,44,0.4,40,64.28571428571429
28_Sutter_20_2013,24,15,10,7,44,0.4,40,46.666666666666664
28_Sutter_21_2013,43,16,18,8,44,0.4,40,50
28_Sutter_2_2013,29,15,12,5,44,0.4,40,33.333333333333336
28_Sutter_3_2013,34,21,14,14,44,0.4,40,66.66666666666667
28_Sutter_5_2013,50,23,20,19,44,0.4,40,82.6086956521739
28_Sutter_8_2013,34,17,14,11,44,0.4,40,64.70588235294117
28_Sutter_8_2014,22,18,9,16,44,0.4,40,88.88888888888889
29_Magrach_Gibraleon_2011,16,27,7,14,44,0.4,40,51.851851851851855
29_Magrach_Gravera_2011,18,25,8,15,44,0.4,40,60
29_Magrach_Niebla_2011,18,31,8,9,44,0.4,40,29.032258064516128
29_Magrach_Niebla_2012,21,26,9,13,44,0.4,40,50
29_Magrach_Villablanca_2011,18,22,8,16,44,0.4,40,72.72727272727273
2_Petanidou_Armolia_2015,37,73,15,40,44,0.4,40,54.794520547945204
2_Petanidou_Emborios_2015,21,80,9,15,44,0.4,40,18.75
2_Petanidou_Gridia_2015,38,73,16,50,44,0.4,40,68.4931506849315
2_Petanidou_Kato Fana_2015,14,60,6,41,44,0.4,40,68.33333333333333
2_Petanidou_Palios Katarraktis_2015,39,73,16,40,44,0.4,40,54.794520547945204
2_Petanidou_Vessa 2_2015,28,98,12,64,44,0.4,40,65.3061224489796
30_Smith_lsk48_2012,30,22,12,8,44,0.4,40,36.36363636363637
30_Smith_lsk57_2011,33,20,14,10,44,0.4,40,50
30_Smith_lsk73_2012,28,19,12,9,44,0.4,40,47.36842105263158
30_Smith_lsk74_2012,27,26,11,14,44,0.4,40,53.84615384615385
30_Smith_lsk77_2011,22,19,9,6,44,0.4,40,31.57894736842105
30_Smith_lsk77_2012,42,25,17,11,44,0.4,40,44
31_Roberts_Hunt_2013,44,12,18,6,44,0.4,40,50
31_Roberts_Jefferies_2013,31,13,13,6,44,0.4,40,46.15384615384615
31_Roberts_Livingstone_far_2012,30,12,12,10,44,0.4,40,83.33333333333333
31_Roberts_Livingstone_house_2012,30,14,12,2,44,0.4,40,14.285714285714286
31_Roberts_Mearns_2013,32,19,13,18,44,0.4,40,94.73684210526316
31_Roberts_White_left_2012,42,19,17,13,44,0.4,40,68.42105263157895
36_Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1,13,11,6,9,44,0.4,40,81.81818181818181
36_Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1,12,13,5,9,44,0.4,40,69.23076923076923
37_White_An,15,23,6,9,44,0.4,40,39.130434782608695
37_White_Bl,19,27,8,17,44,0.4,40,62.96296296296296
37_White_Bn,20,26,8,17,44,0.4,40,65.38461538461539
37_White_CW,26,33,11,13,44,0.4,40,39.39393939393939
37_White_Ce,18,20,8,17,44,0.4,40,85
37_White_Cn,29,34,12,14,44,0.4,40,41.1764705882353
37_White_ED,13,19,6,12,44,0.4,40,63.1578947368421
37_White_Fs,22,21,9,10,44,0.4,40,47.61904761904762
37_White_JK,25,24,10,8,44,0.4,40,33.333333333333336
37_White_Kr,29,17,12,10,44,0.4,40,58.8235294117647
37_White_ND,25,22,10,15,44,0.4,40,68.18181818181819
37_White_NG,21,25,9,13,44,0.4,40,52
37_White_Pn,12,17,5,9,44,0.4,40,52.94117647058823
37_White_WD,15,23,6,7,44,0.4,40,30.434782608695652
38_Maurer_A1,47,27,19,20,44,0.4,40,74.07407407407408
38_Maurer_A2,76,40,31,26,44,0.4,40,65
38_Maurer_A3,69,31,28,27,44,0.4,40,87.09677419354838
38_Maurer_A4,58,31,24,16,44,0.4,40,51.61290322580645
38_Maurer_R1,72,42,29,29,44,0.4,40,69.04761904761905
38_Maurer_R2,54,51,22,24,44,0.4,40,47.05882352941177
38_Maurer_R3,95,48,38,18,44,0.4,40,37.5
38_Maurer_R4,66,37,27,14,44,0.4,40,37.83783783783784
38_Maurer_U2,113,64,46,30,44,0.4,40,46.875
38_Maurer_U3,92,49,37,33,44,0.4,40,67.34693877551021
39_Schweiger_I1_ruderal_1_2021,23,20,10,12,44,0.4,40,60
39_Schweiger_I2_semi.natural.grass_5_2021,18,27,8,10,44,0.4,40,37.03703703703704
39_Schweiger_I2_woodland.scrub_1_2021,23,22,10,8,44,0.4,40,36.36363636363637
39_Schweiger_I4_woodland.scrub_3_2021,22,21,9,12,44,0.4,40,57.142857142857146
39_Schweiger_R1_semi.natural.grass_4_2021,15,23,6,18,44,0.4,40,78.26086956521739
39_Schweiger_R4_semi.natural.grass_2_2021,11,25,5,15,44,0.4,40,60
40_Knight_Ghe_ari_2017,30,129,12,87,44,0.4,40,67.44186046511628
41_Knight_1 wooded meadow_2018,39,37,16,14,44,0.4,40,37.83783783783784
41_Knight_2 alvar pasture_2018,32,17,13,11,44,0.4,40,64.70588235294117
41_Knight_3 alvar pasture_2018,21,34,9,8,44,0.4,40,23.529411764705884
41_Knight_4 wooded meadow_2018,30,23,12,9,44,0.4,40,39.130434782608695
41_Knight_5 wooded meadow_2018,27,47,11,20,44,0.4,40,42.5531914893617
41_Knight_6 alvar pasture_2018,37,23,15,11,44,0.4,40,47.82608695652174
42_Knight_M1Restored_2019,45,25,18,22,44,0.4,40,88
42_Knight_M2Natural_2019,31,19,13,6,44,0.4,40,31.57894736842105
42_Knight_M3Natural_2019,37,17,15,6,44,0.4,40,35.294117647058826
42_Knight_M4Restored_2019,33,19,14,8,44,0.4,40,42.10526315789474
42_Knight_M5Restored_2019,37,21,15,11,44,0.4,40,52.38095238095238
42_Knight_M6Natural_2019,47,35,19,16,44,0.4,40,45.714285714285715
42_Knight_M8Restored_2019,32,15,13,11,44,0.4,40,73.33333333333333
44_Knight_M11_2018,46,33,19,8,44,0.4,40,24.242424242424242
44_Knight_M12_2018,43,55,18,23,44,0.4,40,41.81818181818182
44_Knight_M13_2018,32,23,13,21,44,0.4,40,91.30434782608695
44_Knight_M15_2018,45,58,18,13,44,0.4,40,22.413793103448278
44_Knight_M16_2018,50,50,20,21,44,0.4,40,42
44_Knight_M17_2018,33,48,14,21,44,0.4,40,43.75
44_Knight_M18_2018,39,44,16,35,44,0.4,40,79.54545454545455
44_Knight_M1_2018,23,37,10,24,44,0.4,40,64.86486486486487
